Original,EN
優格冰好吃，價格也合理～店員親切，店內佈置也很可愛，還有一些二手書可以翻閱。,"Yoguibi is delicious, the price is reasonable ~ the clerk is kind, the layout of the store is also very cute, and there are some second -hand books to read."
精緻自然又不做作的空間，像家一樣的親切，五心級的書店咖啡冰淇淋Bar❤️,"Exquisite, natural and unpretentious space, kindness like home, five -hearted bookstore coffee ice cream bar❤️"
空間很舒服自在，優格冰消暑好吃😋附上的新鮮香蕉也很讚！會再回訪的 …,"The space is very comfortable, and the fresh banana attached to the Yoguki Summer is also very good!Will return to the visit ..."
優格冰淇淋，清爽好吃，非常推薦！,"Yogurt ice cream, refreshing and delicious, very recommended!"
咖啡好喝👍 可以聊書聊天的好地方！ 執得朝聖,Coffee is delicious. You can talk about books and chat!Perseverance pilgrimage
感覺這邊挺不錯的 下次來看看！,I feel pretty good here next time!
據說是世新大學老師開的，裡面眾多性別相關的二手書，也有吧台可以點酒類跟茶類可以慢慢坐著，氛圍還不錯～,It is said that it was opened by the teacher of Shixin University. There are many second -hand books with gender -related gender. There are also bar tables that can order alcohol and tea to sit slowly. The atmosphere is not bad ~
意外走進的地方，沒想到這麼特別，人少容易包場，可以安靜一個下午，位置坐對會超舒服，完全有家的感覺，很放鬆,"Where I accidentally entered, I didn’t expect so special that people were easy to pack. They could be quiet for one afternoon."
很像德國的另類書店、 另類空間,"Very similar to German alternative bookstores, alternative space"
有厲害的書和人！性別友善、兒童友善。超讚的書店。,"There are powerful books and people!Gender and friendly, childhood friendly.Amazing bookstore."
氣氛好的獨立書店，支持實體書。,Independent bookstores with good atmosphere support physical books.
獨立書店，氣氛好，酒好喝，還有咖啡,"Independent bookstore, good atmosphere, good wine, coffee"
性別友善超級暖心,Gender friendly super warm heart
很有情調的社區咖啡店，值得在地居民好好支持,"Very emotional community coffee shops, it is worth supporting local residents"
來這裡，你的靈魂會被enlightened,"Come here, your soul will be by Enlightened"
令人驚嘆的地方，在輕鬆的地方融合了書籍、美味的飲料和冰淇淋，並提供優質的服務。我只能推薦它！,"The amazing places integrate books, delicious drinks and ice cream in a relaxed place, and provide high -quality services.I can only recommend it!"
如此精心挑選的書籍和深思熟慮的氛圍。業主曾經去過許多不同的地方，並將她的專業知識和生活經驗帶入這個空間。,Such a carefully selected book and a thoughtful atmosphere.The owner has visited many different places and brings her professional knowledge and life experience into this space.
"好咖啡！
好酒！","Good coffee!
Good wine!"
